"YEAR","PUNISH_QUYU","POWER_ID","POWER_COUNT","POWER_CODE","POWER_NAME","RANK_COUNT","COUNTIN"
2018.0,"福田区","afc38c9c-7d2a-4ef1-b401-b1f0b554a356",5.0,"11440300007541512Q020015","对排水户未取得污水排入排水管网许可证向城镇排水设施排放污水；不按污水排入排水管网许可证的要求排放污水的行政处罚",7.0,1.0
2018.0,"福田区","dcc80bc1-248f-45ff-b861-a70f1e46aba6",5.0,"11440304593014589K020005","音像制品批发单位和从事音像制品零售、出租等业务的单位或者个体工商户，不得经营非音像出版单位出版的音像制品或者非音像复制单位复制的音像制品，不得经营未经国务院出版行政主管部门批准进口的音像制品，不得经营侵犯他人著作权的音像制品。",7.0,1.0
2018.0,"福田区","4cbf19a3-4107-4eb1-a942-ebcbb95b7149",4.0,"11440300695587927L020604","对不按规定接受年度核验的行政处罚",9.0,1.0
2018.0,"福田区","f74e767f-2f34-4fbe-bd1a-fdf82c59bdb6",4.0,"11440304007543278Q020056","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",9.0,1.0
2018.0,"福田区","8c30c7bb-9251-4c0e-8b64-4446996c744d",4.0,"11440304MB2D11725U020050","对未按照工程规划许可证的规定进行建设的行政处罚；对未取得工程规划许可证的行政处罚",9.0,1.0
2018.0,"福田区","dcd00f05-6a17-48e8-b31f-1a84ec555fdd",4.0,"11440304007542822U020021","对供应商在政府采购活动中违法行为的处罚",9.0,1.0
2018.0,"光明区","9fad6652-223f-49f9-ac1a-6decd038ea35",20.0,"11440300693991870Q020431","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",1.0,1.0
2018.0,"光明区","5776f472-deaf-4860-9b9d-abd1d3543944",8.0,"11440300MB2D28690E020002","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2018.0,"光明区","c53425db-b4c2-4d68-a9cf-870eb2e7f079",6.0,"11440300MB2D287034020035","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、 擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",3.0,1.0
2018.0,"光明区","a89dcba8-64e3-4e0d-a009-553b9237d042",6.0,"11440300MB2D067238020246","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体的物质活动的处罚",3.0,1.0
2018.0,"光明区","7b0bc153-7318-498f-a004-23e5d0990efb",5.0,"11440300MB2D067238020250","从事危及城镇排水与污水处理设施安全的活动的处罚",5.0,1.0
2018.0,"光明区","843ef99a-9333-41e2-b3ac-d2281d5ce80a",5.0,"11440300MB2D067238020106","对未经批准擅自取水行为的处罚",5.0,1.0
2018.0,"光明区","04d5e845-0c7b-4307-aad3-753e837a4237",4.0,"11440300007541512Q020002","对从事危及城镇排水与污水处理设施安全的活动的行政处罚",7.0,1.0
2018.0,"光明区","7edda4ca-c1f5-42aa-8293-4fd57f913662",3.0,"11440300MB2D067238020254","应当编报水土保持方案的生产建设项目，水土保持方案未经批准擅自动工的处罚",8.0,1.0
2018.0,"光明区","175285a7-158f-4ff7-96de-b2b62b2a5670",3.0,"11440300695587927L020190","对未按照规定取得高危险性体育项目经营许可证，或者高危险性体育项目经营许可证有效期届满没有依法办理延续手续，擅自经营的行政处罚",8.0,1.0
2018.0,"光明区","8d025206-a931-411d-aa8e-b642e4fda5d2",3.0,"11440300MB2D067238020251","建设项目在施工过程中，生产建设单位或施工单位未采取相应措施，导致因施工引起水土流失的处罚",8.0,1.0
2018.0,"光明区","dbb94ecb-831c-4d6d-881b-2b9d71649fbf",3.0,"11440300693991870Q020089","对施工单位未取得施工许可证擅自施工；恶意拖欠分包企业工程款或劳务人员工资；按国家法律、法规和标准规定需要持证上岗的现场管理人员和技术工种作业人员未取得证书上岗的行政处罚",8.0,1.0
2018.0,"龙岗区","6d1dd5e6-102a-4762-a04a-59051769550c",32.0,"11440307MB2D289576020059","对擅自从事互联网上网服务经营活动的行为的处罚",1.0,1.0
2018.0,"龙岗区","40e2dfe6-eb8e-4247-9cb4-f4a4e8f26d79",17.0,"11440300695587927L020045","对娱乐场所未按照本条例规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按照本条例规定报告的行政处罚",2.0,1.0
2018.0,"龙岗区","112201f7-5fad-48dd-b32a-4e9a93117434",15.0,"11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",3.0,1.0
2018.0,"龙岗区","7f735df8-9766-44e2-a395-ba03bbec69f7",15.0,"1144030757002301X3020034","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",3.0,1.0
2018.0,"龙岗区","dbc9c763-0790-4f7e-9dde-d203c3cf7ec1",9.0,"11440307MB2D2805X7020445","未取得排水许可证擅自向市政设施排水的行为处罚",5.0,1.0
2018.0,"龙岗区","b8f05563-b2f0-458d-81fd-b160436828b7",9.0,"1144030700755150X8020005","对供应商在政府采购活动中违法行为的处罚",5.0,1.0
2018.0,"龙岗区","80204e86-49c0-431e-aac3-2edad85914ba",8.0,"1144030700755177XT020044","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",7.0,1.0
2018.0,"龙岗区","2322b0df-923e-4e2b-94e7-36f4c12c2185",7.0,"11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",8.0,1.0
2018.0,"龙岗区","0c11b143-f1ee-4b50-af13-e8a50c086f7b",6.0,"11440307MB2D289576020153","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",9.0,1.0
2018.0,"龙岗区","bda2dfca-ac8d-4ec0-a194-c1c1327e3cbc",5.0,"114403070075517020020077","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",10.0,1.0
2018.0,"龙岗区","ead7821b-bcda-4501-8bc7-f10046228fdc",5.0,"11440307MB2D289576020100","对未经批准，擅自从事出版物发行业务行为的处罚",10.0,1.0
2018.0,"龙华区","b0d5094b-3165-4a88-b314-d15470c49cb1",12.0,"11440309MB2D27890L020247","未采取有效措施，造成水土流失",1.0,1.0
2018.0,"龙华区","14d7664d-4b8e-4268-9e2a-306110dd3421",7.0,"114403000539605231020315","对施工单位未向施工现场管理人员和作业人员进行方案交底和安全技术交底；项目专职安全生产管理人员未对专项施工方案实施情况进行现场监督的行政处罚",2.0,1.0
2018.0,"龙华区","1804a972-b096-4117-a0eb-aa9b6e4224fa",6.0,"11440309MB2D27890L020251","未取得排水许可证擅自排水",3.0,1.0
2018.0,"龙华区","ff277245-cfed-42fd-91c0-e1cee013d7fd",6.0,"11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",3.0,1.0
2018.0,"龙华区","31fdd852-bb9e-4d2c-889b-9be6e5b277cd",6.0,"114403000539605231020357","对施工单位以欺骗、贿赂等不正当手段取得建筑业企业资质证书的行政处罚",3.0,1.0
2018.0,"龙华区","8a4cf858-cb4f-465b-89dc-40b9f8d1a174",6.0,"114403000539605231020347","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",3.0,1.0
2018.0,"龙华区","3e7fcadb-9ecb-4026-b97e-eb57e24eee16",5.0,"114403000539605231020158","对建设单位、使用单位未领取建设工程施工许可证擅自开工，建设地下工程；未按规定审查设计文件，擅自施工；不按工程设计图纸进行施工；在使用或装饰装修中，擅自改变地下工程结构设计；地下工程的专用设备、器材的定型、生产未执行国家统一标准的行政处罚",7.0,1.0
2018.0,"龙华区","515fe501-d060-45cb-942f-b66d5878f365",4.0,"114403000539605231020358","对施工单位在施工中偷工减料，使用不合格的建筑材料、建筑构配件和设备，或有其他不按照工程设计图纸或施工技术标准、民用建筑节能强制性标准施工的行政处罚",8.0,1.0
2018.0,"龙华区","82f1f9c4-2fca-4abe-aa12-c90a39c56df0",4.0,"114403000539605231020163","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",8.0,1.0
2018.0,"龙华区","72220ae9-d6b8-4f63-92d6-0d87e14c3422",4.0,"114403000539605231020288","对施工单位项目负责人未按照本规定现场履职或者组织限期整改的；施工单位未按照本规定进行施工监测和安全巡视；未按照本规定组织危大工程验收；发生险情或者事故时，未采取应急处置措施；未按照本规定建立危大工程安全管理档案的行政处罚",8.0,1.0
2018.0,"龙华区","3fbb71ff-9463-4015-93f6-8b4f774eeb4e",4.0,"11440309MB2D27065K020117","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",8.0,1.0
2018.0,"龙华区","fa836d53-0115-4b6d-abdb-2fc42a619683",4.0,"114403000539605231020326","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",8.0,1.0
2018.0,"罗湖区","18706d09-ec2e-4775-8692-0edb7021f0c5",39.0,"114403035731270177020080","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"罗湖区","809e175d-1bdf-4284-b796-c3c6a7e3c4e4",17.0,"114403035731270177020062","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2018.0,"罗湖区","0c68b153-6d01-4323-bf6c-4872b5619fff",13.0,"11440303576364296Q020151","对娱乐场所未按照规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按规定报告的行为的处罚",3.0,1.0
2018.0,"罗湖区","ff277245-cfed-42fd-91c0-e1cee013d7fd",11.0,"11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",4.0,1.0
2018.0,"罗湖区","9d5f0427-ea38-499d-9bd2-2686b85ef70e",10.0,"114403035731270177020057","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",5.0,1.0
2018.0,"罗湖区","e885e328-7493-47b2-928c-1c9e6eb126f3",8.0,"11440303007542275R020005","对供应商在政府采购活动中违法行为的处罚",6.0,1.0
2018.0,"罗湖区","3c4eb044-6a9a-4840-adbf-a411ab10658c",7.0,"11440300695587927L020210","对经营者未按规定设置足够的社会体育指导人员和救助人员，或社会体育指导人员和救助人员未持证上岗，并佩戴能标明其身份的醒目标识的行政处罚",7.0,1.0
2018.0,"罗湖区","f1e1f41c-e8d4-4ca8-8ba8-dfaec00264d1",7.0,"11440303576364296Q020119","对在规定的营业时间以外营业、接纳未成年人进入营业场所、经营非网络游戏、擅自停止实施经营管理技术措施、未悬挂《网络文化经营许可证》或者未成年人禁入标志等行为的处罚",7.0,1.0
2018.0,"罗湖区","7b04a95d-bc15-4ea8-b2bb-c3ec80fbe67a",6.0,"114403030075418892020123","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",9.0,1.0
2018.0,"罗湖区","4443bd2e-63fa-4ab5-ac0f-fd4525244357",6.0,"11440303576364296Q020044","对未经批准，擅自设立出版物的出版、印刷或者复制、进口单位，或者擅自从事出版物的出版、印刷或者复制、进口、发行业务，假冒出版单位名称或者伪造、假冒报纸、期刊名称出版出版物行为的处罚",9.0,1.0
2018.0,"南山区","075741dc-4464-4a00-b577-a2ba789fdf7a",82.0,"114403050075449597020099","用人单位克扣员工工资",1.0,1.0
2018.0,"南山区","ceb9af97-bf47-45bd-9de7-ea4314372364",29.0,"114403050075449597020026","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",2.0,1.0
2018.0,"南山区","1840dcf2-8e5e-448d-b5d3-da6b6ce62b18",24.0,"11440305689400206K020073","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",3.0,1.0
2018.0,"南山区","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",14.0,"11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",4.0,1.0
2018.0,"南山区","ed724f04-a0ed-48f1-b50f-387ed9bbffe8",13.0,"11440305MB2D27962K020381","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体的物质的处罚",5.0,1.0
2018.0,"南山区","ee6bf59a-a179-4a90-b0a1-cd5446804fa4",12.0,"11440300695587927L020017","对提供含有禁止内容的网络游戏产品和服务的行政处罚",6.0,1.0
2018.0,"南山区","ff277245-cfed-42fd-91c0-e1cee013d7fd",11.0,"11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",7.0,1.0
2018.0,"南山区","b2349101-de1b-4c29-972e-62ff8ebf452d",10.0,"11440305689400206K020072","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",8.0,1.0
2018.0,"南山区","939f0297-df73-4beb-a1c3-57a3ce0cd3f7",9.0,"114403050075449597020022","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",9.0,1.0
2018.0,"南山区","d9d8fd59-9193-4f23-b4ce-d53fe9352870",9.0,"11440305007542160G020324","建设单位在领取施工许可证或者开工报告前，应当按照国家有关规定办理工程质量监督手续",9.0,1.0
2018.0,"坪山区","540e3771-2cf1-4fb5-a196-6c23ec6a79a1",32.0,"114403005731055040020038","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",1.0,1.0
2018.0,"坪山区","acdccd70-f3eb-4154-876d-a1ec1d141cc3",23.0,"114403006939536635020381","对建设单位、施工单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",2.0,1.0
2018.0,"坪山区","6f3da472-477f-4715-a489-c00e8437f676",17.0,"114403005731055040020037","对买卖或者以其他形式非法转让土地的行为的行政处罚",3.0,1.0
2018.0,"坪山区","425e2ca6-68b5-4530-a9db-fb5ff67242ad",10.0,"11440310MB2D2979XL020462","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体物质的处罚",4.0,1.0
2018.0,"坪山区","2d0760d2-8fb3-4c94-85d6-7b7627d2b04e",8.0,"114403006939536635020272","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",5.0,1.0
2018.0,"坪山区","16037de9-0f97-481e-a3df-d37d28ee7e04",5.0,"11440300695587927L020063","对接纳未成年人进入营业场所的刑事处罚",6.0,1.0
2018.0,"坪山区","d6bf68e6-5ae1-4cf1-8eac-0edb435a8383",4.0,"11440310MB2D2979XL020142","对从事危及城镇排水与污水处理设施安全的活动的行政处罚",7.0,1.0
2018.0,"坪山区","907eab43-119d-4f68-a9c3-b354d44d84f1",3.0,"11440310MB2D2979XL020463","将油污、施工泥浆等直接排入排水设施的处罚",8.0,1.0
2018.0,"坪山区","cd5ae146-4066-4515-965b-3a4845743c8a",3.0,"11440300MB2C45246C020102","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",8.0,1.0
2018.0,"坪山区","61220e6b-b4e0-4a15-8749-4b50d72e4a6f",2.0,"11440310MB2D088845020091","对擅自从事互联网上网服务经营活动的行为的处罚",10.0,1.0
2018.0,"坪山区","da544218-1968-422e-9cd4-e7d62e3f0f82",2.0,"11440310MB2D2979XL020464","对将污水排入雨水管道或者将雨水排入污水管道的行政处罚",10.0,1.0
2018.0,"坪山区","a322c162-2170-4452-8096-3c457f549472",2.0,"11440310MB2D2979XL020137","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",10.0,1.0
2018.0,"坪山区","d5641553-d166-43b5-994e-4c7a50a845c1",2.0,"11440310MB2D2979XL020079","对在河道管理范围内堆放、倾倒余泥渣土、垃圾及其他固体废弃物或者设置阻碍行洪物以及从事其他破坏河道水环境或者防洪安全的活动的，实施暂扣作业工具",10.0,1.0
2018.0,"市级","f025bbe3-51d2-45e8-9bf2-b5c8931c6c31",24.0,"11440300693981103B020052","未将事故隐患排查治理情况如实记录",1.0,1.0
2018.0,"市级","28bd5649-7dfd-42b1-aa08-6caa4e1f0729",18.0,"11440300693981103B020057","起重机械安装未告知",2.0,1.0
2018.0,"市级","76af49a4-19a0-4e89-8dd1-0fb9a51208d7",16.0,"11440300MB2C94128A020346","对未经批准或者不按批准的范围、方式开采海砂的处罚",3.0,1.0
2018.0,"市级","4aa4f2a4-4ff1-46e3-9e63-a04d26fdcfe6",15.0,"11440300007541539G020054","对供应商在政府采购活动中违法行为的处罚",4.0,1.0
2018.0,"市级","8a0b373e-7df9-45d9-a944-4bfe279d87e2",13.0,"11440300MB2C94128A020202","对违反捕捞许可证关于场所的规定进行捕捞的处罚",5.0,1.0
2018.0,"市级","f4f4d95e-0605-4255-ac98-3267f465b6d5",10.0,"11440300693981103B020002","对投标人相互串通，与招标人串通投标，向招标人或者评标委员会成员行贿谋取中标的处罚",6.0,1.0
2018.0,"市级","05aff49f-a4ec-4bb3-98bc-f599e242b1bd",9.0,"11440300693981103B020070","未取得施工许可证擅自施工",7.0,1.0
2018.0,"市级","2a032ff9-6e2d-4ab2-a838-fa75295de539",9.0,"11440300693981103B020058","未取得施工许可证擅自施工",7.0,1.0
2018.0,"市级","b1bd383a-d614-4d96-86a1-0149727966ed",8.0,"11440300693981103B020053","未采取有效防尘降尘措施",9.0,1.0
2018.0,"市级","1ace25ab-a19b-4339-876a-59f62e3f229e",7.0,"11440300MB2C94128A020269","对未依法取得捕捞许可证擅自进行捕捞的行政处罚",10.0,1.0
2018.0,"市级","253d17f0-42d4-4728-ba07-c7beda0d8a17",7.0,"1144030000754174XT020007","对律师私自接受委托、收取费用，接受委托人财物或者其他利益；接受委托后，无正当理由，拒绝辩护或者代理，不按时出庭参加诉讼或者仲裁；利用提供法律服务的便利牟取当事人争议的权益；泄露商业秘密或者个人隐私的行为的行政处罚。",10.0,1.0
2018.0,"市级","e73d6741-1c62-4dbd-9075-e4170aa9bf6d",7.0,"11440300693981103B020086","未取得施工许可证擅自施工",10.0,1.0
2018.0,"盐田区","bc8df5f8-00d3-44ea-8dd5-643971800b37",6.0,"114403085670868530020005","对未取得建设工程规划许可证；未按建设工程规划许可证的规定进行建设的行政处罚",1.0,1.0
2018.0,"盐田区","b3f04bec-b8eb-4361-858a-3862394c577b",5.0,"11440308MB2D2899XW020107","对城镇排水与污水处理设施覆盖范围内的排水单位和个人未按照国家有关规定将污水排入城镇排水设施的处罚",2.0,1.0
2018.0,"盐田区","f9510fcd-d7d1-433c-867a-bd036e5a0eec",4.0,"11440308007544377C020030","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",3.0,1.0
2018.0,"盐田区","afc38c9c-7d2a-4ef1-b401-b1f0b554a356",4.0,"11440300007541512Q020015","对排水户未取得污水排入排水管网许可证向城镇排水设施排放污水；不按污水排入排水管网许可证的要求排放污水的行政处罚",3.0,1.0
2018.0,"盐田区","587d47af-e059-413a-88ca-e627c2d65bf3",4.0,"11440308007544510U020029","对投标人相互串通投标或者与招标人串通投标的，投标人以向招标人或者评标委员会成员行贿的手段谋取中标的行政处罚",3.0,1.0
2018.0,"盐田区","ab41eab5-c3d0-4df2-8ae1-2bf05af964b4",4.0,"11440308MB2D2899XW020310","排水户未取得污水排入排水管网许可证向城镇排水设施排放污水的或者不按照污水排入排水管网许可证的处罚",3.0,1.0
2018.0,"盐田区","245df4ed-c97a-4687-9103-752df1f7c6e9",2.0,"11440308007544377C020003","对用人单位违反规定，以担保或者其他名义向劳动者收取财物的处罚",7.0,1.0
2018.0,"盐田区","d7f58cfc-3bc1-4120-af5e-e81927ee226d",2.0,"11440308007544510U020132","施工单位未对建筑材料、建筑构配件、设备和商品混凝土进行检验；未对涉及结构安全的试块、试件以及有关材料取样检测；明示或暗示检测机构出具虚假检测报告，篡改或伪造检测报告的；弄虚作假送检试样的行政处罚",7.0,1.0
2018.0,"盐田区","859c62aa-99e3-4cfe-87cb-872d8cf0a7d0",2.0,"11440308MB2D2899XW020053","对城镇排水与污水处理设施覆盖范围内的排水单位和个人在雨水、污水分流地区将污水排入雨水管网的处罚",7.0,1.0
2018.0,"盐田区","2d72ec68-0a3c-483d-bc4d-cf59361b9213",1.0,"11440308MB2D2899XW020081","对二次供水设施的管理机构或其他物业管理机构违反规定拒不组织将二次供水设施进行清洗消毒的处罚",10.0,1.0
2018.0,"盐田区","a6d96b5f-74bb-417f-95ae-3e8a7cddb341",1.0,"114403085670868530020032","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",10.0,1.0
2018.0,"盐田区","a49f70db-4bda-46e6-a767-2f8c7ea57a05",1.0,"11440308007544510U020014","对施工单位在施工工地未设置硬质围挡，或者未采取覆盖、分段作业、择时施工、洒水抑尘、冲洗地面和车辆等有效防尘降尘措施；建筑土方、工程渣土、建筑垃圾未及时清运，或者未采用密闭式防尘网遮盖的行政处罚",10.0,1.0
2018.0,"盐田区","b4c3d07f-61cf-4fe9-937d-7cc812470c7f",1.0,"11440300007541512Q020345","对依法可以不编制水土保持方案，未按照水土保持技术规范、标准采取水土保持措施行为行为的处罚",10.0,1.0
2018.0,"盐田区","908f6944-3ddb-4f9e-8708-f0ba381cce03",1.0,"11440308MB2D2899XW020099","对未将污水排入市政污水管网的处罚",10.0,1.0
2018.0,"盐田区","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",1.0,"11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",10.0,1.0
2019.0,"宝安区","112201f7-5fad-48dd-b32a-4e9a93117434",12.0,"11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",1.0,1.0
2019.0,"宝安区","45d6af81-30eb-4bcf-860c-ccc755731d4d",10.0,"114403060075432358020143","对娱乐场所未按照规定建立从业人员名簿、营业日志，或者发现违法犯罪行为未按规定报告的行为的处罚",2.0,1.0
2019.0,"宝安区","4ac9d742-7816-4d66-b6d9-da02f2222417",9.0,"114403060075432358020144","对未在显著位置悬挂娱乐经营许可证、未成年人禁入或者限入标志的处罚",3.0,1.0
2019.0,"宝安区","9d8b4599-1aec-4b60-92bd-38c87258a98b",7.0,"114403060075432358020215","对未悬挂《网络文化经营许可证》或者未成年人禁入标志的处罚",4.0,1.0
2019.0,"宝安区","fb47117e-be08-4b91-a366-37000a3bffd1",6.0,"11440300695587927L020079","对未在显著位置悬挂娱乐经营许可证、未成年人禁入或者限入标志的行政处罚",5.0,1.0
2019.0,"宝安区","2322b0df-923e-4e2b-94e7-36f4c12c2185",6.0,"11440300695587927L020494","对没有建立承印验证制度、承印登记制度、印刷品保管制度、印刷品交付制度、印刷活动残次品销毁制度等的行政处罚",5.0,1.0
2019.0,"宝安区","601ff346-524e-44cb-ad65-e3d8195976bb",6.0,"11440306574755306X020080","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",5.0,1.0
2019.0,"宝安区","378df9df-a3fc-4095-afab-9b14c9c12f00",6.0,"11440300007541512Q020472","倾倒、排放泥浆、粪渣等污染水体的物质",5.0,1.0
2019.0,"宝安区","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",5.0,"11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",9.0,1.0
2019.0,"宝安区","ecbdb76d-1118-4ab5-b774-bfd90f5a4a0d",4.0,"1144030600755054XN020250","对施工单位的主要负责人、项目负责人违反规定未履行安全生产管理职责的行政处罚",10.0,1.0
2019.0,"宝安区","8eb7f54c-eb98-40fb-a152-d6f900347b66",4.0,"11440300695587927L020070","对未悬挂《网络文化经营许可证》或者未成年人禁入标志的刑事处罚",10.0,1.0
2019.0,"大鹏新区","15ee49dd-1cec-4073-b671-2212d0197cbf",2.0,"11440300MB2C20444X020162","对没按规定办理高危险性体育项目经营活动的行政处罚",1.0,1.0
2019.0,"大鹏新区","648a56e7-885f-46de-803b-8cdcf3d28225",2.0,"11440300007541512Q020011","对在城镇排水与污水处理设施覆盖范围内，未按国家规定将污水排入城镇排水设施，或在雨水、污水分流地区将污水排入雨水管网的行政处罚",1.0,1.0
2019.0,"大鹏新区","ad8e4570-cee7-4cd5-8225-2724337d5c33",1.0,"11440300MB2C20444X020063","对未经批准，擅自从事网络出版服务，或者擅自上网出版网络游戏（含境外著作权人授权的网络游戏）行为的处罚",3.0,1.0
2019.0,"大鹏新区","13e98494-760b-48fc-8a25-65fb44fe835f",1.0,"11440300051516031D020016","对施工单位隐瞒有关真实情况或者提供虚假材料申请建筑业企业施工单位资质的行政处罚",3.0,1.0
2019.0,"福田区","a2d87f5a-c481-4c49-a7ae-2f0c144ad7c6",27.0,"11440304MB2D11725U020049","对建设单位未经批准进行临时建设；未按批准内容进行临时建设；临时建筑物、构筑物超过批准期限不拆除的行政处罚",1.0,1.0
2019.0,"福田区","33899448-dfc3-4e24-9043-0a161160c85a",11.0,"114403045747534156020014","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",2.0,1.0
2019.0,"福田区","ff277245-cfed-42fd-91c0-e1cee013d7fd",7.0,"11440300695587927L020060","对在本条例规定的禁止营业时间内营业的行政处罚",3.0,1.0
2019.0,"福田区","112201f7-5fad-48dd-b32a-4e9a93117434",5.0,"11440300695587927L020062","对未建立场内巡查制度，或者发现上网消费者的违法行为未予制止并向文化行政部门、公安机关举报的行政处罚",4.0,1.0
2019.0,"福田区","da2f93a3-ef66-401f-a639-be6b1f512369",3.0,"11440304593014589K020004","未保证经营期间具有不低于规定数量的社会体育指导人员和救助人员",5.0,1.0
2019.0,"福田区","baa2aa2c-b60c-4bab-bed2-90b25f2923d8",3.0,"11440300695587927L020073","对变更名称、住所、法定代表人或者主要负责人、注册资本、网络地址或者终止经营活动，未向文化行政部门、公安机关办理有关手续或者备案的行政处罚",5.0,1.0
2019.0,"福田区","4cbf19a3-4107-4eb1-a942-ebcbb95b7149",3.0,"11440300695587927L020604","对不按规定接受年度核验的行政处罚",5.0,1.0
2019.0,"福田区","f74e767f-2f34-4fbe-bd1a-fdf82c59bdb6",3.0,"11440304007543278Q020056","对建设单位未取得施工许可证或开工报告未经批准擅自施工或为规避办理施工许可证，将工程项目分解后擅自施工的行政处罚",5.0,1.0
2019.0,"福田区","2f7a080e-a89d-4d73-a7c3-d270108ebeef",2.0,"11440300695587927L020025","对未经批准，擅自出售演出门票的行政处罚",9.0,1.0
