"YEAR","PUNISH_HANGYE","POWER_ID","POWER_COUNT","PUNISH_QUYU","POWER_CODE","POWER_NAME","RANK_COUNT","COUNTIN"
2018.0,"民政","388c96bd-40ad-4c62-ae68-040a71c59306",1.0,"市级","11440300007542195T030005","民办非企业被限期停止活动的，封存其登记证书、印章和财务凭证",1.0,1.0
2018.0,"民政","19d2c159-bb26-434e-8bfa-05c7728a7336",1.0,"市级","11440300007542195T020014","故意损毁或者擅自移动界桩或者其他行政区域界线标志物的",1.0,1.0
2018.0,"民政","06a93e93-cdb7-468b-a26e-6e65095d8cdc",1.0,"市级","11440300007542195T020018","对应当火化的尸体实施土葬的；为违法土葬提供土地行为的行政处罚",1.0,1.0
2018.0,"民政","dbbbf11f-440f-4257-99eb-a7e9e24fad12",1.0,"市级","11440300007542195T030006","基金会被责令停止活动的，封存其登记证书、印章和财务凭证",1.0,1.0
2018.0,"民政","c09d737e-36c7-41f9-a6ba-20257cbd5a5d",1.0,"市级","11440300007542195T020010","未按照慈善宗旨开展活动的；私分、挪用、截留或者侵占慈善财产的；接受附加违反法律法规或者违背社会公德条件的捐赠，或者对受益人附加违反法律法规或者违背社会公德的条件的",1.0,1.0
2018.0,"民政","ac764f14-9da1-4a8e-8bad-5fe8b5137231",1.0,"市级","11440300007542195T060007","对民办非企业单位违反《民办非企业单位登记管理暂行条例》的问题进行监督检查",1.0,1.0
2018.0,"民政","96dca0d3-4d45-4645-907c-e0058d34c3b0",1.0,"市级","11440300007542195T020009","未经批准，擅自兴建殡葬设施的",1.0,1.0
2018.0,"民政","7a06bb20-0595-4126-a0f1-ff9de498ccc6",1.0,"市级","11440300007542195T060010","检查本地区家庭寄养工作",1.0,1.0
2018.0,"民政","797e9f55-7df5-465f-83fd-e68f1b93d597",1.0,"市级","11440300007542195T030003","社会团体被撤销登记的，收缴《社会团体法人登记证书》和印章",1.0,1.0
2018.0,"民政","6eb21197-664e-42ec-8192-ce916a0df814",1.0,"市级","11440300007542195T020006","不依法办理变更登记的；未经登记设立分支机构、代表机构的；拒不接受或者不按照规定接受监督检查的；违反《广东省行业协会条例》其他行为的",1.0,1.0
2018.0,"民政","5c2a411e-14d3-4e73-adbe-644b55115f86",1.0,"市级","11440300007542195T020015","对未按规定办理变更登记的；违反条例或者章程规定，严重侵犯会员权益的；有违反条例规定的其他行为行为的行政处罚",1.0,1.0
2018.0,"民政","15c2b160-cc3e-47f5-a97d-c72f651704c3",1.0,"市级","11440300007542195T020002","墓穴占地面积超过省、自治区、直辖市人民政府规定的标准的",1.0,1.0
2018.0,"民政","13ed88db-c3bd-4c73-aa68-1d4f0afef6f8",1.0,"市级","11440300007542195T020011","未按照章程规定的宗旨和业务范围进行活动的；对分支机构、代表机构疏于管理，造成严重后果的；提供虚假或者隐瞒重要事实的财务预算、决算报告的；违法或者违反章程规定收取会费、取得其他收入或者使用资助、捐赠的；有《广东省行业协会条例》第二十八条规定情形的",1.0,1.0
2018.0,"民政","93e6d4b9-953c-418e-9a5e-4559350d3b22",1.0,"市级","11440300007542195T020024","制造、销售封建迷信殡葬用品的",1.0,1.0
2018.0,"民政","71414f10-0914-4d3d-92fd-96b3194c2a79",1.0,"市级","11440300007542195T060008","对慈善活动的监督检查",1.0,1.0
2018.0,"民政","6af3ba0a-e810-4bc8-a63d-6d0e5ef604b5",1.0,"市级","11440300007542195T030002","社会团体被责令限期停止活动的，封存《社会团体法人登记证书》、印章和财务凭证",1.0,1.0
2018.0,"民政","59462baf-f250-47d5-9d11-0386e3b635e3",1.0,"市级","11440300007542195T020022","对违反规定出售墓穴、骨灰存放格位的；违反规定转让墓穴、骨灰存放格位行为的行政处罚",1.0,1.0
2018.0,"民政","061fb66c-4e34-48dd-b042-52aa5ea1838b",1.0,"市级","11440300007542195T020027","慈善组织从事、资助危害国家安全或者社会公共利益活动的",1.0,1.0
2018.0,"民政","034d176b-e712-436a-9696-1a1b96b36f2b",1.0,"市级","11440300007542195T020031","筹备期间开展筹备以外的活动，或者未经登记，擅自以社会团体名义进行活动，以及被撤销登记的社会团体继续以社会团体名义进行活动的",1.0,1.0
2018.0,"民政","c3c24fed-e30c-4f42-9d02-76892f7ba598",1.0,"市级","11440300007542195T060011","对基金会依照《基金会管理条例》及其章程开展活动的情况进行日常监督管理",1.0,1.0
2018.0,"民政","c3b0c66a-39c2-440b-b9fc-05ab8909aa28",1.0,"市级","11440300007542195T020033","有关国家机关依法认为社会团体的违法活动应当撤销登记的",1.0,1.0
2018.0,"民政","89ac4233-d1ac-4623-bc58-52203aa2788b",1.0,"市级","11440300007542195T020036","内部组织机构不健全、管理混乱的；超过十二个月未开展活动的；符合注销条件，不按照《广东省行业协会条例》的规定办理注销登记仍继续开展活动的",1.0,1.0
2018.0,"民政","7abaec27-54f5-4521-8c57-d79db824c34a",1.0,"市级","11440300007542195T020004","挪用、侵占或者贪污捐赠款物的",1.0,1.0
2018.0,"民政","75d0551e-2dc7-40a5-a5a1-78828219cacd",1.0,"市级","11440300007542195T060005","对社会团体违反《社会团体登记管理条例》的问题进行监督检查",1.0,1.0
2018.0,"民政","2842fd5d-258d-4a7a-b636-682734410e3c",1.0,"市级","11440300007542195T060003","对慈善组织进行监督检查",1.0,1.0
2018.0,"民政","14c40ef4-6c0c-47be-91c4-c8670c30d6df",1.0,"市级","11440300007542195T020026","将信托财产及其收益用于非慈善目的的；未按照规定将信托事务处理情况及财务状况向民政部门报告或者向社会公开的",1.0,1.0
2018.0,"民政","ecaf7a01-cd6f-4f30-911c-d53c5b617a72",1.0,"市级","11440300007542195T060004","对慈善组织开展募捐活动的监督检查",1.0,1.0
2018.0,"民政","a5c7ecb6-f857-4934-9278-512442a52cf4",1.0,"市级","11440300007542195T020025","制造、销售不符合国家技术标准的殡葬设备的",1.0,1.0
2018.0,"民政","1b9db54a-98b9-40a1-ac4f-c5a6a2447f8c",1.0,"市级","11440300007542195T030004","民办非企业单位被撤销登记的，收缴登记证书和印章",1.0,1.0
2018.0,"民政","0677dd78-c805-49c7-abb2-98a824614fd4",1.0,"市级","11440300007542195T020003","受赠人未征得捐赠人的许可，擅自改变捐赠财产的性质、用途的",1.0,1.0
2018.0,"人社","ea34f33b-ba54-46e2-af4d-cfb317059f3f",1.0,"宝安区","11440306574755306X020072","对施工总承包单位、分包单位未实行用工实名管理、工资支付专户管理等制度的处罚",1.0,1.0
2018.0,"人社","47ae551e-defc-4119-8db5-587587a8375f",1.0,"宝安区","11440306574755306X020026","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",1.0,1.0
2018.0,"人社","c8cd00d8-1835-4b74-94f4-0853601d7ae8",1.0,"宝安区","11440306574755306X020121","对用人单位违反规定，以担保或者其他名义向劳动者收取财物的处罚",1.0,1.0
2018.0,"人社","33899448-dfc3-4e24-9043-0a161160c85a",7.0,"福田区","114403045747534156020014","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"人社","51eeb45d-789a-4c5c-bf74-beba4f18b9f1",7.0,"福田区","114403045747534156020006","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",1.0,1.0
2018.0,"人社","0cd5a687-d0f8-4e4f-8e98-b9d34aa8d2b9",1.0,"福田区","114403045747534156020126","对未向人力资源行政部门登记备案，开展中介业务的处罚",3.0,1.0
2018.0,"人社","5776f472-deaf-4860-9b9d-abd1d3543944",8.0,"光明区","11440300MB2D28690E020002","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",1.0,1.0
2018.0,"人社","1eb4b211-c2a3-4481-ab6b-dbb300e5f5a9",2.0,"光明区","11440300MB2D28690E020003","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",2.0,1.0
2018.0,"人社","bda2dfca-ac8d-4ec0-a194-c1c1327e3cbc",5.0,"龙岗区","114403070075517020020077","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"人社","8bdb56df-bab7-4f58-b245-8c4202255eb6",3.0,"龙岗区","114403070075517020020097","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2018.0,"人社","49d30ab6-9874-4cee-9541-2f8b806bc73d",1.0,"龙岗区","114403070075517020020075","对用人单位未按照本条例规定制作或者保存工资支付表，经责令改正逾期未改正的违法行为、用人单位未按照本条例规定向员工提供工资清单，经责令改正逾期未改正的违法行为、用人单位以现金方式支付工资，未将工资支付表提供给员工签收的，经责令改正逾期未改正的违法行为的处罚",3.0,1.0
2018.0,"人社","3fbb71ff-9463-4015-93f6-8b4f774eeb4e",4.0,"龙华区","11440309MB2D27065K020117","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"人社","aa3d0181-2c70-4491-ad89-95f640289bb1",2.0,"龙华区","11440309MB2D27065K020086","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2018.0,"人社","e64365c1-ebc1-4201-b178-18b891c0cf63",1.0,"龙华区","11440309MB2D27065K020042","对外国人拒绝检查就业证、擅自变更用人单位、擅自更换职业、擅自延长就业期限的处罚",3.0,1.0
2018.0,"人社","18706d09-ec2e-4775-8692-0edb7021f0c5",39.0,"罗湖区","114403035731270177020080","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"人社","809e175d-1bdf-4284-b796-c3c6a7e3c4e4",17.0,"罗湖区","114403035731270177020062","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",2.0,1.0
2018.0,"人社","9d5f0427-ea38-499d-9bd2-2686b85ef70e",10.0,"罗湖区","114403035731270177020057","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",3.0,1.0
2018.0,"人社","f4db4bfc-1a4e-4641-800f-de1210d37c35",2.0,"罗湖区","114403035731270177020022","对用人单位违反规定，以担保或者其他名义向劳动者收取财物的处罚",4.0,1.0
2018.0,"人社","7b5771e2-e6c5-4e3d-94b4-f78e1c56824b",1.0,"罗湖区","114403035731270177020016","对因用人单位拖欠、克扣工资而引发严重影响公共秩序事件的，用人单位法定代表人或者主要经营者未在二十四小时内到现场协助处理事件的处罚",5.0,1.0
2018.0,"人社","df1b3100-d0fd-4f24-bd4e-ed369231fd89",1.0,"罗湖区","114403035731270177020089","对用人单位使用童工的处罚",5.0,1.0
2018.0,"人社","addca2c9-a7ff-4759-bbe0-6fb9694f3391",1.0,"罗湖区","114403035731270177020107","对用人单位有下列行为之一的处罚：（一）拒绝、阻碍行政执法人员依法执行公务的；（二）不按照要求报送书面材料、隐瞒事实真相、出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或者拒不履行行政处理决定的",5.0,1.0
2018.0,"人社","1c91402c-fc23-4bf0-8355-accd42c96835",1.0,"罗湖区","114403035731270177020013","对施工总承包单位、分包单位未实行用工实名管理、工资支付专户管理等制度的处罚",5.0,1.0
2018.0,"人社","cce8d775-5519-4184-9143-c13d54e88dd2",1.0,"罗湖区","114403035731270177020063","未经许可，擅自经营劳务派遣业务的处罚",5.0,1.0
2018.0,"人社","075741dc-4464-4a00-b577-a2ba789fdf7a",82.0,"南山区","114403050075449597020099","用人单位克扣员工工资",1.0,1.0
2018.0,"人社","ceb9af97-bf47-45bd-9de7-ea4314372364",29.0,"南山区","114403050075449597020026","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",2.0,1.0
2018.0,"人社","939f0297-df73-4beb-a1c3-57a3ce0cd3f7",9.0,"南山区","114403050075449597020022","对用人单位有下列行为之一的处罚：（一）无理抗拒、阻挠实施劳动保障监察的；（二）不按照报送书面材料，隐瞒事实真相，出具伪证或者隐匿、毁灭证据的；（三）经责令改正拒不改正，或拒不履行行政处理决定的；（四）打击报复投诉人的",3.0,1.0
2018.0,"人社","8804e27e-4503-402f-baa1-b99dbaab4dfe",1.0,"南山区","114403050075449597020007","对用人单位违反规定，扣押劳动者居民身份证等证件的处罚",4.0,1.0
2018.0,"人社","b72b25a3-5b14-46bd-ae24-88f508398a1d",1.0,"南山区","114403050075449597020038","对劳动者依法解除或者终止劳动合同，用人单位扣押劳动者档案或其他物品的处罚",4.0,1.0
2018.0,"人社","cd5ae146-4066-4515-965b-3a4845743c8a",3.0,"坪山区","11440300MB2C45246C020102","对用人单位支付员工工资低于最低工资、克扣或者无故拖欠员工工资、以实物等非货币形式支付员工工资，经责令改正逾期未改正的违法行为的处罚",1.0,1.0
2018.0,"人社","25e3568e-1c4e-453e-bf6c-c8777e362c7c",1.0,"坪山区","11440300MB2C45246C020037","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",2.0,1.0
2018.0,"人社","f15fabd4-537b-4b04-b0f5-d6e221bbce76",5.0,"市级","11440300455766715H020012","对以欺诈、伪造证明材料或者其他手段为不符合条件的人员办理参保手续，或者补缴养老保险费的处罚",1.0,1.0
2018.0,"人社","56d28af8-a017-4b5b-8fa7-29010ac03b78",1.0,"市级","11440300455766715H020009","对用人单位弄虚作假、为不符合参保条件的人员办理失业保险参保手续的处罚",2.0,1.0
2018.0,"人社","f9510fcd-d7d1-433c-867a-bd036e5a0eec",4.0,"盐田区","11440308007544377C020030","对用人单位违反劳动保障法律、法规或者规章延长劳动者工作时间的处罚",1.0,1.0
2018.0,"人社","245df4ed-c97a-4687-9103-752df1f7c6e9",2.0,"盐田区","11440308007544377C020003","对用人单位违反规定，以担保或者其他名义向劳动者收取财物的处罚",2.0,1.0
2018.0,"生态","24c118ca-32b8-4d09-b676-eb0d2c32b931",2.0,"大鹏新区","11440300MB2C93125R020121","对排污者未按照排污许可证的规定排放污染物的处罚",1.0,1.0
2018.0,"生态","3fc26c30-ad3e-4a58-8f85-8594b9c4a0ea",1.0,"大鹏新区","11440300MB2C93125R020128","对建设单位未按照建设项目环境影响报告书、报告表、审批部门审批决定的要求配套建设环境保护设施的处罚",2.0,1.0
2018.0,"生态","d4f3b2d7-2908-4aaf-9118-a2827358cc52",1.0,"大鹏新区","11440300MB2C93125R020127","对建设项目环境影响评价文件未报生态环境主管部门审查或经审查后未予批准，擅自开工建设的处罚",2.0,1.0
2018.0,"生态","b430b158-72bb-4687-8d3d-077874356249",1.0,"大鹏新区","11440300MB2C93125R020075","对未经批准擅自拆除、闲置环境保护设施的处罚",2.0,1.0
2018.0,"生态","dc60b8cb-c5d0-4f7a-91ce-803a5265dcab",30.0,"福田区","11440300MB2C93125R020170","对在中午或者夜间进行产生环境噪声的建筑施工作业的处罚",1.0,1.0
2018.0,"生态","cd4adbe9-ec82-45ee-b217-9018dc8c7ad8",2.0,"福田区","11440300MB2C93125R020001","对排放油烟的餐饮服务业经营者未安装油烟净化设施、不正常使用油烟净化设施或未采取其他油烟净化措施，超标排放油烟的处罚",2.0,1.0
2018.0,"生态","57640b7d-0c4b-42e3-b1c2-cb1fc5c87bed",1.0,"福田区","11440300MB2C93125R020236","对向周围环境排放工业噪声超过规定排放标准或者技术规范限值的处罚",3.0,1.0
2018.0,"生态","3fc26c30-ad3e-4a58-8f85-8594b9c4a0ea",1.0,"福田区","11440300MB2C93125R020128","对建设单位未按照建设项目环境影响报告书、报告表、审批部门审批决定的要求配套建设环境保护设施的处罚",3.0,1.0
2018.0,"水务","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",12.0,"宝安区","11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",1.0,1.0
2018.0,"水务","648a56e7-885f-46de-803b-8cdcf3d28225",4.0,"宝安区","11440300007541512Q020011","对在城镇排水与污水处理设施覆盖范围内，未按国家规定将污水排入城镇排水设施，或在雨水、污水分流地区将污水排入雨水管网的行政处罚",2.0,1.0
2018.0,"水务","afc38c9c-7d2a-4ef1-b401-b1f0b554a356",3.0,"宝安区","11440300007541512Q020015","对排水户未取得污水排入排水管网许可证向城镇排水设施排放污水；不按污水排入排水管网许可证的要求排放污水的行政处罚",3.0,1.0
2018.0,"水务","378df9df-a3fc-4095-afab-9b14c9c12f00",1.0,"宝安区","11440300007541512Q020472","倾倒、排放泥浆、粪渣等污染水体的物质",4.0,1.0
2018.0,"水务","58f0c174-3f85-4ac9-9811-6d9445199c10",1.0,"宝安区","11440306MB2D24294X020443","未取得城市排水许可证擅自向城镇排水设施排放污水。",4.0,1.0
2018.0,"水务","648a56e7-885f-46de-803b-8cdcf3d28225",15.0,"大鹏新区","11440300007541512Q020011","对在城镇排水与污水处理设施覆盖范围内，未按国家规定将污水排入城镇排水设施，或在雨水、污水分流地区将污水排入雨水管网的行政处罚",1.0,1.0
2018.0,"水务","682cbdbe-3fe2-4601-9ba5-4e1fb9e9191d",3.0,"大鹏新区","11440300MB2D06045Q020389","对损害排水设施的行为的处罚",2.0,1.0
2018.0,"水务","ef35af48-60e0-49f9-b8f9-b68774380cf1",1.0,"大鹏新区","11440300MB2D06045Q020307","对未经批准擅自取水行为的处罚",3.0,1.0
2018.0,"水务","10377dce-a990-4bdd-8ec6-338ef2f31275",1.0,"大鹏新区","11440300007541512Q020310","对在城市供水工程地面或地下安全保护范围内挖坑取土、修筑建筑物或构筑物、堆放物品或从事其他危害供水设施安全活动的处罚",3.0,1.0
2018.0,"水务","3eb8a8a5-cf74-4385-a5ec-18ed0f847fa5",1.0,"大鹏新区","11440300007541512Q020023","对城市自来水供水企业、自建设施对外供水的企业在规定的城市公共供水管道及其附属设施的安全保护范围内进行危害供水设施安全活动的行政处罚",3.0,1.0
2018.0,"水务","31affe46-2404-4c49-bd11-493e054184ff",1.0,"大鹏新区","11440300MB2D06045Q020390","对在河道管理范围内，倾倒、排放泥浆、粪渣等污染水体的物质行为的处罚",3.0,1.0
2018.0,"水务","f9894452-1cb3-4005-8ba8-2570349ffb6a",1.0,"大鹏新区","11440300MB2D06045Q020113","对水土保持方案未经审批擅自开工建设或者进行施工准备行为的处罚",3.0,1.0
2018.0,"水务","6689905a-a76d-41ed-ba32-13f59436eb72",1.0,"大鹏新区","11440300007541512Q020286","对在河道管理范围内建设妨碍行洪的建筑物构筑物或者从事影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪活动的处罚（包括倾倒垃圾、渣土影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪的活动）",3.0,1.0
2018.0,"水务","4b98553f-eb40-4afe-8734-4b7ad475ca09",1.0,"大鹏新区","11440300007541512Q020189","对擅自向排水设施排水，未按照排水许可证要求排水，不具备排水条件而强行向道路、公共绿地和其他公共场所排水的处罚",3.0,1.0
2018.0,"水务","caa8a75f-0c32-4911-9ba3-3910d180cbcf",1.0,"大鹏新区","11440300MB2D06045Q020345","对在河道管理范围内建设妨碍行洪的建筑物构筑物或者从事影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪活动的处罚（包括倾倒垃圾、渣土影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪的活动）",3.0,1.0
2018.0,"水务","d162ba46-05bd-44ca-89af-e3ac5166c08f",1.0,"大鹏新区","11440300MB2D06045Q020020","对依法应当编制水土保持方案的生产建设项目，未编制水土保持方案或者编制的水土保持方案未经批准而开工建设行为的处罚",3.0,1.0
2018.0,"水务","afc38c9c-7d2a-4ef1-b401-b1f0b554a356",5.0,"福田区","11440300007541512Q020015","对排水户未取得污水排入排水管网许可证向城镇排水设施排放污水；不按污水排入排水管网许可证的要求排放污水的行政处罚",1.0,1.0
2018.0,"水务","4e2f3100-3d96-444b-a742-a838607abeda",3.0,"福田区","11440300007541512Q020471","对从事餐饮、美容美发、洗车、汽车修理、加油站等经营项目以及建设项目施工的排水单位和个人，未按照国家技术规范建设相应的隔油池、毛发收集池、沉砂池等污水预处理设施，并定期清疏，保障预处理设施正常运行的处罚",2.0,1.0
2018.0,"水务","d7ed60bb-740b-4a6a-add5-ec3f6c6e6922",3.0,"福田区","11440300007541512Q020018","对城镇排水与污水处理设施覆盖范围内的综合未按国家规定将污水排入城镇排水设施；在雨水、污水分流地区将污水排入雨水管网的行政处罚",2.0,1.0
2018.0,"水务","4385b107-18c2-4e1b-848e-1613cf3616a7",2.0,"福田区","11440300007541512Q020007","对未按排水许可证的要求，向城镇排水设施排放污水的行政处罚",4.0,1.0
2018.0,"水务","822e5317-6d46-4600-9781-198df0b69e5a",1.0,"福田区","11440304MB2D27866U020405","对专业清洗机构使用未经供排水行业组织培训合格人员及无《健康合格证》人员从事二次供水设施清洗消毒的处罚",5.0,1.0
2018.0,"水务","d02b6af6-0c59-4775-abde-b2e18dd0a6bc",1.0,"福田区","11440304MB2D27866U020141","对在水土保持方案确定的专门存放地以外的区域倾倒砂、石、土、矸石、尾矿、废渣等的行为的处罚",5.0,1.0
2018.0,"水务","9066c954-dc05-4b29-91b8-a935ae692ccd",1.0,"福田区","11440300007541512Q020469","对自建排水设施维护单位未加强红线范围内排水设施的日常维护管理，定期对相关的污水预处理设施进行清疏，并监督红线范围内排水单位和个人的管网接驳行为的处罚",5.0,1.0
2018.0,"水务","1aba4109-7547-4056-b0f0-674693fcbe8d",1.0,"福田区","11440304MB2D27866U020017","对未取得排水许可，向城镇排水设施排放污水的行政处罚",5.0,1.0
2018.0,"水务","7676eeeb-4065-48f1-9585-92d029f51102",1.0,"福田区","11440304MB2D27866U020015","对从事危及城镇排水与污水处理设施安全的活动的行政处罚",5.0,1.0
2018.0,"水务","a89dcba8-64e3-4e0d-a009-553b9237d042",6.0,"光明区","11440300MB2D067238020246","对在河道管理范围内倾倒、排放泥浆、粪渣等污染水体的物质活动的处罚",1.0,1.0
2018.0,"水务","843ef99a-9333-41e2-b3ac-d2281d5ce80a",5.0,"光明区","11440300MB2D067238020106","对未经批准擅自取水行为的处罚",2.0,1.0
2018.0,"水务","7b0bc153-7318-498f-a004-23e5d0990efb",5.0,"光明区","11440300MB2D067238020250","从事危及城镇排水与污水处理设施安全的活动的处罚",2.0,1.0
2018.0,"水务","04d5e845-0c7b-4307-aad3-753e837a4237",4.0,"光明区","11440300007541512Q020002","对从事危及城镇排水与污水处理设施安全的活动的行政处罚",4.0,1.0
2018.0,"水务","8d025206-a931-411d-aa8e-b642e4fda5d2",3.0,"光明区","11440300MB2D067238020251","建设项目在施工过程中，生产建设单位或施工单位未采取相应措施，导致因施工引起水土流失的处罚",5.0,1.0
2018.0,"水务","7edda4ca-c1f5-42aa-8293-4fd57f913662",3.0,"光明区","11440300MB2D067238020254","应当编报水土保持方案的生产建设项目，水土保持方案未经批准擅自动工的处罚",5.0,1.0
2018.0,"水务","d46e0ae5-6dd0-4c18-b731-5b97eec28ef0",1.0,"光明区","11440300MB2D067238020252","城市供水工程的地面或者地下的安全保护范围内，从事挖坑取土、修筑建筑物或者构筑物、堆放物品或者从事其他危害供水设施安全的处罚",7.0,1.0
2018.0,"水务","68eecf82-9f72-4dbb-b58c-e1b64c8fdabb",1.0,"光明区","11440300MB2D067238020249","从事城镇排水与污水处理设施倾倒垃圾、渣土、施工泥浆等废弃物的行政处罚",7.0,1.0
2018.0,"水务","9c488bd8-efbb-49b0-9c45-cda4cd975cdf",1.0,"光明区","11440300MB2D067238020247","在市政排水设施防护范围内施工作业，影响市政排水设施安全的，建设单位或者施工单位未在施工前与排水设施运营单位商定保护措施的处罚",7.0,1.0
2018.0,"水务","dbc9c763-0790-4f7e-9dde-d203c3cf7ec1",9.0,"龙岗区","11440307MB2D2805X7020445","未取得排水许可证擅自向市政设施排水的行为处罚",1.0,1.0
2018.0,"水务","ae26671c-1639-4843-b130-78795ca95864",3.0,"龙岗区","11440307MB2D2805X7020454","未取得水土保持方案许可擅自开工的行为处罚。",2.0,1.0
2018.0,"水务","598d821f-11db-443c-ab83-7e3c0a214cff",2.0,"龙岗区","11440307MB2D2805X7020444","未按照排水许可证要求向市政排水设施排水。",3.0,1.0
2018.0,"水务","66f90cd2-de75-4db4-848f-904272e0e2d9",2.0,"龙岗区","11440307MB2D2805X7020442","未按照排水许可证要求排水",3.0,1.0
2018.0,"水务","85af5f04-c482-47a7-99cf-80491d6dd108",2.0,"龙岗区","11440307MB2D2805X7020452","在河道管理范围内，不得从事：堆放、倾倒余泥渣土、垃圾及其他固体废弃物或者设置阻碍行洪物行为的处罚。",3.0,1.0
2018.0,"水务","52f224e1-05f9-4f4a-9c05-92d73af80b11",1.0,"龙岗区","11440300007541512Q020470","占压、拆卸、穿凿、挖掘、堵塞、填埋、移动排水设施或者影响、改变其功能；",6.0,1.0
2018.0,"水务","f06c938d-99df-4476-8f41-8258411b5f87",1.0,"龙岗区","11440307MB2D2805X7020453","各类涉河建设项目不得危害堤防安全、降低行洪标准、造成水质污染等行为的处罚。",6.0,1.0
2018.0,"水务","c9adda7e-7141-4777-bb85-ef266260b513",1.0,"龙岗区","11440300007541512Q020017","对未取得排水许可，向城镇排水设施排放污水的行政处罚",6.0,1.0
2018.0,"水务","53c7562c-af04-410d-9bc5-d07c73eca28b",1.0,"龙岗区","11440307MB2D2805X7020001","对在河道管理范围内建设妨碍行洪的建筑物构筑物或者从事影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪活动的处罚（包括倾倒垃圾、渣土影响河势稳定、危害河岸堤防安全和其他妨碍河道行洪的活动）",6.0,1.0
2018.0,"水务","ed7718f5-cd32-4d04-91cd-755c37f65261",1.0,"龙岗区","11440307MB2D2805X7020455","建设项目在施工过程中，生产建设单位或者施工单位应当采取相应措施，防止因施工引起水土流失。",6.0,1.0
2018.0,"水务","99454bec-0d90-4efb-ae3b-b9a5e76f0047",1.0,"龙岗区","11440307MB2D2805X7020446","未按水土保持方案要求堆放施工过程中产生的土石方行为处罚。",6.0,1.0
2018.0,"水务","0d4de4d0-bf35-4c1d-82d5-9cf646c74e9d",1.0,"龙岗区","11440307MB2D2805X7020443","施工工地扬尘污染",6.0,1.0
2018.0,"水务","7511e65c-6960-4ece-87af-23d9a5bceb0b",1.0,"龙岗区","11440307MB2D2805X7020447","在雨水、污水流地区，不得将污水排入雨水管网",6.0,1.0
2018.0,"水务","e52153d5-1d11-4e97-99d9-68549045ea62",1.0,"龙岗区","11440307MB2D2805X7020451","未按水土保持方案要求采取有效的水保措施行为处罚",6.0,1.0
2018.0,"水务","b0d5094b-3165-4a88-b314-d15470c49cb1",12.0,"龙华区","11440309MB2D27890L020247","未采取有效措施，造成水土流失",1.0,1.0
2018.0,"水务","1804a972-b096-4117-a0eb-aa9b6e4224fa",6.0,"龙华区","11440309MB2D27890L020251","未取得排水许可证擅自排水",2.0,1.0
2018.0,"水务","90ead521-6836-467c-9c22-7d5cf18e8434",3.0,"龙华区","11440309MB2D27890L020245","未落实水土保持措施",3.0,1.0
2018.0,"水务","932c6b73-1b93-4b2b-a9dc-f9bb0ee336fa",2.0,"龙华区","11440309MB2D27890L020249","未取得水土保持方案许可擅自开工建设",4.0,1.0
2018.0,"水务","b7567073-8db9-48c5-9b0a-513dc056496f",2.0,"龙华区","11440309MB2D27890L020242","未取得取水许可证，私采地下水",4.0,1.0
2018.0,"水务","91e5736a-423c-4103-9567-9a42d5fe7b38",2.0,"龙华区","11440309MB2D27890L020244","未申报水土保持方案擅自动工",4.0,1.0
